unique_id,field,nircam_dr5_id,ra,dec,z_spec,z_flag,muv,muv_err_u,muv_err_l,C4_1549_flux,C4_1549_error,C4_1549_snr,C4_1549_detected,C4_1549_upper3sigma,C4_1549_source,C3_1907_flux,C3_1907_error,C3_1907_snr,C3_1907_detected,C3_1907_upper3sigma,C3_1907_source,O2_3727_flux,O2_3727_error,O2_3727_snr,O2_3727_detected,O2_3727_upper3sigma,O2_3727_source,Ne3_3869_flux,Ne3_3869_error,Ne3_3869_snr,Ne3_3869_detected,Ne3_3869_upper3sigma,Ne3_3869_source,O3_4363_flux,O3_4363_error,O3_4363_snr,O3_4363_detected,O3_4363_upper3sigma,O3_4363_source,HBaB_4861_flux,HBaB_4861_error,HBaB_4861_snr,HBaB_4861_detected,HBaB_4861_upper3sigma,HBaB_4861_source,O3_5007_flux,O3_5007_error,O3_5007_snr,O3_5007_detected,O3_5007_upper3sigma,O3_5007_source,HBaA_6563_flux,HBaA_6563_error,HBaA_6563_snr,HBaA_6563_detected,HBaA_6563_upper3sigma,HBaA_6563_source,N2_6584_flux,N2_6584_error,N2_6584_snr,N2_6584_detected,N2_6584_upper3sigma,N2_6584_source
goods-n-mediumjwst_66585,GN,1066585,189.25889023689777,62.23744604161774,7.13798,C,-18.607144678488837,0.2065276308883668,0.2552651273914286,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,35.104386622960064,11.81308830486432,2.971651926829752,0,35.439264914592954,R100_3pix,168.73079664951533,13.568455975103321,12.435519336844107,1,40.705367925309965,R100_3pix,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-deepjwst_66957,GS,66957,53.0662785,-27.8536343,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-mediumjwst_66978,GS,66978,53.1305543,-27.8536216,3.60368180564548,A,-18.16189271285476,0.37102049298080075,0.5680403724918932,200.39905124821271,143.3943887228328,1.5961858067842054,0,430.18316616849836,R1000_3pix,102.75075760737433,46.3395798496818,2.3395165729396568,0,139.0187395490454,R1000_3pix,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,7.903605607877416,6.590360226392835,1.5003727498869919,0,19.771080679178503,R1000_3pix,55.44120167244369,9.590932406890511,6.0262874691034405,1,28.772797220671535,R1000_3pix,258.99237911708104,12.244709090158958,20.31409729092151,1,36.734127270476876,R1000_3pix,140.65721577788855,12.854734583612897,13.348742496480607,1,38.56420375083869,R1000_3pix,17.635542946772624,8.435478178851012,1.9360194539466817,0,25.306434536553034,R1000_3pix
goods-n-mediumjwst_67006,GN,1067006,189.24982267791444,62.2412207190672,7.145964,B,-20.095882498945024,0.04921735711864983,0.05155479981907263,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,161.93385748346998,11.430984836947468,14.16622100311637,1,34.29295451084241,R100_3pix,83.09074914586549,9.491701243982474,8.75404176870223,1,28.47510373194742,R100_3pix,0.0,8.016372718636346,0.0,0,24.049118155909035,R100_3pix,149.9272245541998,7.74109250178869,19.36770869480722,1,23.22327750536607,R100_3pix,969.2623433456041,12.12645870847652,79.92954634547016,1,36.37937612542956,R100_3pix,379.0535310285461,13.501948896883656,28.073986498055426,1,40.50584669065097,R100_3pix,nan,nan,nan,0,nan,none
goods-n-mediumjwst_67323,GN,1067323,189.26442114184687,62.24660828346517,0.25329950504302645,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,1436.765040569393,146.49253115040815,9.561042752173215,1,439.4775934512245,R1000_3pix,331.41999156789007,92.74686391568866,3.476643975173038,1,278.240591747066,R1000_3pix
goods-s-mediumjwst_67776,GS,67776,53.1053687,-27.8530074,2.8066331021371953,A,nan,nan,nan,nan,nan,nan,0,nan,none,126.29234246776952,191.15768314247475,1.318086052189688,0,573.4730494274243,R1000_3pix,550.6680048062258,29.095969126161638,18.73885857866104,1,87.28790737848492,R1000_3pix,111.40591347364213,24.860348788316152,4.463650875259153,1,74.58104636494846,R1000_3pix,14.31994531879018,12.382898307934335,1.4446742818878748,0,37.148694923803006,R1000_3pix,198.00924406159373,24.470200706597364,8.14096310084117,1,73.41060211979209,R1000_3pix,1440.315327346788,37.224712305998125,38.86475874098646,1,111.67413691799437,R1000_3pix,820.4808497210959,18.797538138249752,43.376567443163246,1,56.39261441474926,R1000_3pix,33.45408961056628,9.550817441489063,3.475083050615257,1,28.652452324467188,R1000_3pix
goods-s-deepjwst_68111,GS,68111,53.0648901,-27.8528515,2.348131,C,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,15.678574862989198,8.859544335793483,1.7696818559444552,0,26.57863300738045,R100_3pix,nan,nan,nan,0,nan,none,42.86123389596683,4.419017128569484,9.699268558807734,1,13.257051385708452,R100_3pix,nan,nan,nan,0,nan,none
goods-n-mediumjwst_68409,GN,1068409,189.28251757896606,62.140595195784265,7.7979,D,-18.511612867866326,0.2467142802781659,0.31978616255216963,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_68433,GN,1068433,189.2698504924113,62.14107898157342,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_68434,GN,1068434,189.28562130105541,62.14100960735218,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_68438,GN,1068438,189.23575622287234,62.14118780865289,6.730021239259084,A,-18.995340810461144,0.0503006988038166,0.052744750527566,13.088879255490173,9.39346451477275,1.6024978926240354,0,28.18039354431825,R1000_3pix,13.579917707397213,10.63021408788749,1.5517223294170455,0,31.89064226366247,R1000_3pix,12.61666211188066,7.001443346001907,1.9180745248003146,0,21.004330038005723,R1000_3pix,8.1401495879412,4.889141411552956,1.7465183913017346,0,14.667424234658867,R1000_3pix,2.172715468639664,1.7254377935516823,1.6943225023110093,0,5.1763133806550465,R1000_3pix,31.350437980619073,3.750160100725853,8.54589599554865,1,11.250480302177559,R1000_3pix,127.23651883689826,4.702800640159482,26.6407716242587,1,14.108401920478446,R1000_3pix,60.93664007658956,7.103869088866756,8.979234520909433,1,21.31160726660027,R1000_3pix,5.836850091985077,4.592743974845522,1.498563210275518,0,13.778231924536566,R1000_3pix
goods-n-mediumjwst_68450,GN,1185929,189.27960896858838,62.141900809901436,2.030630579479544,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,113.0457385752803,18.180986922007314,6.352610867889982,1,54.54296076602194,R1000_3pix,14.099493357773454,10.9266248427396,1.5010244430588766,0,32.7798745282188,R1000_3pix,5.501721087825164,5.497443843650882,1.421204163017217,0,16.492331530952647,R1000_3pix,15.721312563443929,11.220221223224023,1.5918254253667135,0,33.66066366967207,R1000_3pix,158.46653734460202,17.392846115255537,9.658256088772935,1,52.17853834576661,R1000_3pix,112.33773762062127,14.310506833252136,7.95100908731184,1,42.93152049975641,R1000_3pix,12.123379255244163,9.58281490772449,1.5792372896815277,0,28.74844472317347,R1000_3pix
goods-n-mediumjwst_68487,GN,1068487,189.26568425085142,62.14187784382365,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_68490,GN,1068490,189.2911108877403,62.142670246343684,0.9030145983119611,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,142.00151029142677,138.08415990950581,1.3640056185768192,0,414.2524797285174,R1000_3pix,100.59784116428318,89.43999859333533,1.4135381458294254,0,268.319995780006,R1000_3pix,nan,nan,nan,0,nan,none,20.373024340568506,20.99021216564469,1.4021055354014065,0,62.97063649693406,R1000_3pix,17.546525443891227,16.967901857398346,1.4286221953928189,0,50.90370557219504,R1000_3pix,187.20180886805062,31.614034432975867,5.968219086899232,1,94.8421032989276,R1000_3pix,367.0119502515329,35.30233306060989,10.422815379525456,1,105.90699918182966,R1000_3pix
goods-n-mediumjwst_68503,GN,1185973,189.29373820436706,62.14426343316879,2.179903,C,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,87.44999531805551,44.20355315025931,1.9783476459638971,0,132.61065945077792,R100_3pix,nan,nan,nan,0,nan,none,153.75636548274232,26.933189911828247,5.708806345854233,1,80.79956973548474,R100_3pix,nan,nan,nan,0,nan,none
goods-n-mediumjwst_68536,GN,1068536,189.28107900269012,62.14273465957795,1.6744564123044783,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,36.876959006059366,27.562467694404184,1.5381026003532414,0,82.68740308321256,R1000_3pix,22.649911218253898,17.30080046273862,1.5024605987791382,0,51.902401388215864,R1000_3pix,13.158017339916405,10.672409696623163,1.5233308044602942,0,32.01722908986949,R1000_3pix,17.64821752144042,13.107101655729034,1.5358262188271006,0,39.3213049671871,R1000_3pix,12.427058967449463,10.36881703889693,1.462064328125655,0,31.106451116690792,R1000_3pix,200.14637541890127,25.978299833939868,7.963646544594538,1,77.9348995018196,R1000_3pix,133.43247372589022,21.657369331735925,6.5749194090892065,1,64.97210799520778,R1000_3pix
goods-n-mediumjwst_68548,GN,1068548,189.22461219119157,62.14352073873468,2.059334037146345,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,101.83688976211175,13.290842600363854,7.78983469054984,1,39.872527801091564,R1000_3pix,33.92371378331503,13.258449400025132,2.5866877594191218,0,39.7753482000754,R1000_3pix,5.185119136506081,4.916975732094268,1.4293220165980787,0,14.750927196282802,R1000_3pix,91.14192824816658,12.146469631133307,7.695509606445275,1,36.43940889339992,R1000_3pix,280.69820853721524,14.217276474006816,20.051122970795685,1,42.65182942202045,R1000_3pix,160.9828696059135,10.99557697078734,15.68855026565758,1,32.98673091236202,R1000_3pix,8.733139823665155,7.960793346822007,1.4669404013154002,0,23.88238004046602,R1000_3pix
goods-n-mediumjwst_68705,GN,1068705,189.31297206010726,62.144564141280526,2.8165403118729215,A,nan,nan,nan,nan,nan,nan,0,nan,none,74.11228243806436,116.05045573568684,1.3394486296884989,0,348.1513672070605,R1000_3pix,211.26635059011414,26.54476267789043,7.979105720641341,1,79.63428803367128,R1000_3pix,53.27720787230336,20.800466250457742,2.626750868126031,0,62.40139875137322,R1000_3pix,9728.966182551523,7246.952820883411,1.4789628352500925,0,21740.858462650234,R1000_3pix,206.11805931133878,21.210346689740504,9.674337930989331,1,63.63104006922151,R1000_3pix,1037.8044965715944,30.53331908470992,33.152883296976384,1,91.59995725412976,R1000_3pix,502.1960190407443,16.24187505175148,31.850392391336825,1,48.72562515525445,R1000_3pix,46.55742740290086,12.000416310587728,3.8618231754126566,1,36.001248931763186,R1000_3pix
goods-n-mediumjwst_68716,GN,1068716,189.23440730309952,62.144955230613014,2.519875,C,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-deepjwst_68727,GS,68727,53.0829698,-27.8524556,2.6760589631600236,A,nan,nan,nan,nan,nan,nan,0,nan,none,1269.7619089959173,1487.2866420509338,1.084601842142714,0,4461.859926152802,R1000_3pix,24.655918097549264,7.979131775797121,3.207012088667449,1,23.937395327391364,R1000_3pix,28.529200054682065,8.24816377701832,3.6421448975812267,1,24.74449133105496,R1000_3pix,2.0671942783554074,2.0862873912611932,1.4722516766617317,0,6.25886217378358,R1000_3pix,21.44642115112894,8.107076322361664,2.9516346168358694,0,24.32122896708499,R1000_3pix,131.3223812965421,10.111892270622883,12.2392568466541,1,30.33567681186865,R1000_3pix,66.25038817333504,4.5822515107895505,14.854907225403023,1,13.746754532368652,R1000_3pix,0.7569173369521791,0.8338229321958535,1.3674228699510056,0,2.5014687965875604,R1000_3pix
goods-n-mediumjwst_68779,GN,1068779,189.27364966028932,62.14574731350845,1.412606,B,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,666.7219857166898,72.79219762893477,9.159250681170105,1,218.3765928868043,R100_3pix,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
