dense_model,diffuse_model,dense_fraction,dense_logn,dense_logu,dense_metallicity,diffuse_logn,diffuse_logu,diffuse_metallicity,halpha_hbeta,oiii_hbeta,nii_halpha,sii_halpha,heii1640_hbeta,heii4686_hbeta,paalpha_halpha,lha_per_qh54,yield_halpha,yield_hbeta,yield_heii1640,yield_heii4686,yield_nii6583,yield_oiii5007,yield_paalpha,yield_sii6716,yield_sii6731
baseline,diffuse_z_0p02,0.45,10.0,-1.0,0.2,4.0,-2.0,0.02,2.466113997858078,0.09517155368688272,0.006609037445280604,0.005859936445710017,2.6248224981159023,0.3605553131569553,0.09106206532718278,1.0369373601786875e+42,1.0369373601786874e-12,4.204742202020306e-13,1.10367019306403e-12,1.5160421413936973e-13,6.853157841831365e-15,4.00171848219077e-14,9.442565763278808e-14,2.9837975475673243e-15,3.0925894812621007e-15
baseline,diffuse_z_0p02,0.46,10.0,-1.0,0.2,4.0,-2.0,0.02,2.4564828211202445,0.09363670572523332,0.00652783020926932,0.005787933635981952,2.6342719048603276,0.3621447763804316,0.09065987337659397,1.0307490790845714e+42,1.0307490790845713e-12,4.196036179135634e-13,1.1053500218474478e-12,1.5195725837772747e-13,6.7285549766247954e-15,3.9290300491815576e-14,9.344758099284807e-14,2.929546683195426e-15,3.036360581895586e-15
baseline,diffuse_z_0p02,0.47000000000000003,10.0,-1.0,0.2,4.0,-2.0,0.02,2.4468115953573957,0.09209547545266981,0.006445642000329345,0.005715061041606581,2.6437606047812134,0.3637408490197797,0.09025282299915743,1.0245607979904551e+42,1.024560797990455e-12,4.1873301562509623e-13,1.1070298506308657e-12,1.523103026160852e-13,6.603952111418227e-15,3.856341616172346e-14,9.246950435290804e-14,2.875295818823528e-15,2.9801316825290718e-15
baseline,diffuse_z_0p02,0.48,10.0,-1.0,0.2,4.0,-2.0,0.02,2.4371000702471424,0.09054782297720163,0.006362454935408666,0.005641302806484682,2.653288843476595,0.36534357238648707,0.08984082562617016,1.018372516896339e+42,1.018372516896339e-12,4.1786241333662905e-13,1.1087096794142835e-12,1.526633468544429e-13,6.479349246211658e-15,3.783653183163134e-14,9.149142771296802e-14,2.8210449544516293e-15,2.923902783162557e-15
baseline,diffuse_z_0p02,0.49,10.0,-1.0,0.2,4.0,-2.0,0.02,2.4273479933765825,0.08899370807368952,0.006278250694122431,0.005566642686753648,2.662856868595564,0.36695298813704397,0.08942379052296758,1.0121842358022228e+42,1.0121842358022228e-12,4.1699181104816187e-13,1.1103895081977014e-12,1.5301639109280063e-13,6.354746381005088e-15,3.7109647501539215e-14,9.051335107302799e-14,2.766794090079731e-15,2.867673883796043e-15
baseline,diffuse_z_0p02,0.5,10.0,-1.0,0.2,4.0,-2.0,0.02,2.4175551102204405,0.08743309018036073,0.0061930105053019,0.005491064038861036,2.6724649298597196,0.36856913827655313,0.08900162472230512,1.0059959547081068e+42,1.0059959547081067e-12,4.161212087596947e-13,1.1120693369811192e-12,1.5336943533115834e-13,6.230143515798519e-15,3.63827631714471e-14,8.953527443308798e-14,2.712543225707833e-15,2.8114449844295282e-15
baseline,diffuse_z_0p02,0.51,10.0,-1.0,0.2,4.0,-2.0,0.02,2.407721164118918,0.0858659283952799,0.0061067151330438775,0.005414549807195234,2.682113279084899,0.37019206516238384,0.0885742329552658,9.998076736139907e+41,9.998076736139907e-13,4.152506064712275e-13,1.113749165764537e-12,1.5372247956951606e-13,6.10554065059195e-15,3.565587884135497e-14,8.855719779314796e-14,2.6582923613359348e-15,2.7552160850630136e-15
baseline,diffuse_z_0p02,0.52,10.0,-1.0,0.2,4.0,-2.0,0.02,2.397845896255272,0.08429218147277587,0.006019344862238838,0.00533708251125389,2.6918021702031747,0.37182181150787263,0.08814151757958585,9.936193925198744e+41,9.936193925198744e-13,4.1438000418276034e-13,1.1154289945479549e-12,1.5407552380787378e-13,5.980937785385381e-15,3.4928994511262855e-14,8.757912115320792e-14,2.6040414969640366e-15,2.6989871856964993e-15
baseline,diffuse_z_0p02,0.53,10.0,-1.0,0.2,4.0,-2.0,0.02,2.3879290456331117,0.08271180781982301,0.005930879483554869,0.005258644232329855,2.7015318592851325,0.3734584203860705,0.08770337850528538,9.874311114257585e+41,9.874311114257584e-13,4.1350940189429316e-13,1.117108823331373e-12,1.5442856804623152e-13,5.856334920178812e-15,3.4202110181170737e-14,8.660104451326791e-14,2.549790632592138e-15,2.6427582863299847e-15
baseline,diffuse_z_0p02,0.54,10.0,-1.0,0.2,4.0,-2.0,0.02,2.3779703490534008,0.08112476549237709,0.005841298277853426,0.005179216599693333,2.7113026045624307,0.37510193523353763,0.08725971311748476,9.812428303316424e+41,9.812428303316423e-13,4.12638799605826e-13,1.1187886521147908e-12,1.5478161228458924e-13,5.731732054972243e-15,3.347522585107861e-14,8.562296787332788e-14,2.49553976822024e-15,2.5865293869634704e-15
