dense_model,diffuse_model,dense_fraction,dense_logn,dense_logu,dense_metallicity,diffuse_logn,diffuse_logu,diffuse_metallicity,halpha_hbeta,oiii_hbeta,nii_halpha,sii_halpha,heii1640_hbeta,heii4686_hbeta,paalpha_halpha,lha_per_qh54,yield_halpha,yield_hbeta,yield_heii1640,yield_heii4686,yield_nii6583,yield_oiii5007,yield_paalpha,yield_sii6716,yield_sii6731
thermal_dense_skin,thermal_skin_z_solar,0.9400000000000001,10.0,-1.0,0.2,4.0,-2.0,1.0,2.985472107486149,10.449202835885844,0.006884342658598126,0.004974553986776706,4.31158685731134,0.48915710376148647,0.10381376868531542,1.1071606077561827e+41,1.1071606077561826e-13,3.70849422769668e-14,1.5989494972551974e-13,1.8140362957362986e-14,7.622073001895314e-16,3.875080840091443e-13,1.1493851523109358e-14,1.8064697278054787e-16,3.70116048751016e-16
thermal_dense_skin,thermal_skin_z_solar,0.9500000000000001,10.0,-1.0,0.2,4.0,-2.0,1.0,3.011782116396816,9.602447281078133,0.006271200954732084,0.004531504205625684,4.5155852548229225,0.508611305217667,0.10358333168665732,1.0128406899415723e+41,1.0128406899415722e-13,3.3629281627892034e-14,1.5185588824919667e-13,1.7104232822294676e-14,6.351727501753091e-16,3.2292340393236266e-13,1.0491341313196071e-14,1.505391439838724e-16,3.084300406260329e-16
thermal_dense_skin,thermal_skin_z_solar,0.96,10.0,-1.0,0.2,4.0,-2.0,1.0,3.044118479422106,8.561740867526057,0.005532136186582077,0.003997463735501615,4.76630984639984,0.5325215259549598,0.10330556903258795,9.18520772126963e+40,9.185207721269629e-14,3.01736209788173e-14,1.4381682677287368e-13,1.6068102687226378e-14,5.081382001610882e-16,2.5833872385558165e-13,9.488831103282796e-15,1.2043131518719726e-16,2.4674403250105047e-16
thermal_dense_skin,thermal_skin_z_solar,0.97,10.0,-1.0,0.2,4.0,-2.0,1.0,3.0848195151889994,7.251827661526702,0.004623917193883865,0.0033411941922378307,5.081891118215425,0.56261677039113,0.10296423315952295,8.242008543123527e+40,8.242008543123526e-14,2.6717960329742527e-14,1.357777652965506e-13,1.503197255215807e-14,3.811036501468658e-16,1.9375404377879996e-13,8.486320893369509e-15,9.032348639052177e-17,1.8505802437606733e-16
thermal_dense_skin,thermal_skin_z_solar,0.98,10.0,-1.0,0.2,4.0,-2.0,1.0,3.13761298976091,5.552734057904217,0.0034809663799655823,0.002515309890485109,5.4912328348338395,0.6016534310544143,0.10253467804442885,7.298809364977422e+40,7.298809364977422e-14,2.3262299680667758e-14,1.2773870382022754e-13,1.399584241708976e-14,2.540691001326435e-16,1.2916936370201824e-13,7.483810683456222e-15,6.02156575938463e-17,1.233720162510842e-16
thermal_dense_skin,thermal_skin_z_solar,0.99,10.0,-1.0,0.2,4.0,-2.0,1.0,3.208828199824146,3.2607593606476803,0.0019987781878384207,0.0014442962079937918,6.043410098653037,0.6543115296517392,0.1019776273719877,6.35561018683132e+40,6.355610186831319e-14,1.9806639031592988e-14,1.1969964234390447e-13,1.2959712282021452e-14,1.2703455011842112e-16,6.458468362523655e-14,6.481300473542934e-15,3.010782879717082e-17,6.168600812610107e-17
thermal_dense_skin,thermal_skin_z_solar,1.0,10.0,-1.0,0.2,4.0,-2.0,1.0,3.310145045798568,2.1701789102184865e-07,1.9251818069764578e-12,2.9807099716504374e-14,6.828984679410024,0.729227442420286,0.10122642672254407,5.412411008685216e+40,5.412411008685215e-14,1.6350978382518216e-14,1.116605808675814e-13,1.1923582146953143e-14,1.0419875205799874e-25,3.548454844717941e-21,5.478790263629648e-15,4.953426813692558e-28,1.1179400650566066e-27
thermal_dense_skin,thermal_skin_u_mid,0.0,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8852349738917895,6.727252527496944,0.08716211012706969,0.04016172506738544,1.9785134985001667,0.24379513387401394,0.0941085868309588,1.3696867389934945e+42,1.3696867389934943e-12,4.747227700300517e-13,9.392454085498477e-13,1.157351012725192e-13,1.1938478638373792e-13,3.193579954545016e-12,1.2889928340778206e-13,2.0719874173314754e-14,3.428910806658569e-14
thermal_dense_skin,thermal_skin_u_mid,0.01,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8853827534767658,6.724912854657432,0.08712733339692591,0.04014570097764312,1.9802004451400494,0.24396396250349137,0.09411142677134988,1.356531112704428e+42,1.3565311127044278e-12,4.701390521135764e-13,9.30969560273025e-13,1.1469698608126353e-13,1.1819093851990156e-13,3.1616441550350502e-12,1.2766507847634053e-13,2.051267543158161e-14,3.3946216985919845e-14
thermal_dense_skin,thermal_skin_u_mid,0.02,10.0,-1.0,0.2,4.0,-2.5,0.2,2.885533443048512,6.722527110386556,0.08709187553232653,0.04012936304126834,1.981920610119277,0.24413611560487117,0.09411432233460269,1.3433754864153615e+42,1.3433754864153613e-12,4.65555334197101e-13,9.226937119962023e-13,1.1365887089000787e-13,1.1699709065606526e-13,3.1297083555250845e-12,1.26430873544899e-13,2.030547668984847e-14,3.3603325905254004e-14
thermal_dense_skin,thermal_skin_u_mid,0.03,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8856871294142694,6.720093920336492,0.08705571632439334,0.04011270194660711,1.9836749843676045,0.24431169234982156,0.09411727517101642,1.330219860126295e+42,1.3302198601262948e-12,4.609716162806257e-13,9.144178637193796e-13,1.1262075569875221e-13,1.158032427922289e-13,3.0977725560151188e-12,1.2519666861345747e-13,2.0098277948115326e-14,3.326043482458815e-14
thermal_dense_skin,thermal_skin_u_mid,0.04,10.0,-1.0,0.2,4.0,-2.5,0.2,2.885843902868668,6.717611854946542,0.0870188347568147,0.040095708009964016,1.9854645986242812,0.2444907958941215,0.09412028699682694,1.3170642338372287e+42,1.3170642338372286e-12,4.563878983641503e-13,9.06142015442557e-13,1.1158264050749654e-13,1.1460939492839255e-13,3.0658367565051534e-12,1.2396246368201594e-13,1.989107920638218e-14,3.291754374392231e-14
thermal_dense_skin,thermal_skin_u_mid,0.05,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8860038573706213,6.715079426642345,0.08698120896511301,0.040078371156833735,1.987290525457454,0.24467353357976163,0.09412335959753315,1.3039086075481623e+42,1.3039086075481623e-12,4.51804180447675e-13,8.978661671657344e-13,1.1054452531624088e-13,1.1341554706455623e-13,3.0339009569951877e-12,1.2272825875057441e-13,1.968388046464904e-14,3.257465266325646e-14
thermal_dense_skin,thermal_skin_u_mid,0.06,10.0,-1.0,0.2,4.0,-2.5,0.2,2.886167090731114,6.712495086862879,0.0869428161934211,0.040060680901985044,1.9891538814077647,0.24486001714947395,0.09412649483142674,1.2907529812590958e+42,1.2907529812590958e-12,4.4722046253119966e-13,8.895903188889116e-13,1.0950641012498522e-13,1.1222169920071988e-13,3.001965157485222e-12,1.2149405381913294e-13,1.9476681722915895e-14,3.223176158259062e-14
thermal_dense_skin,thermal_skin_u_mid,0.07,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8863337048126527,6.709857222902723,0.08690363274858855,0.040042626328314235,1.9910558292651335,0.24505036297459107,0.09412969463333973,1.2775973549700293e+42,1.2775973549700293e-12,4.4263674461472434e-13,8.81314470612089e-13,1.0846829493372956e-13,1.1102785133688355e-13,2.9700293579752563e-12,1.202598488876914e-13,1.9269482981182753e-14,3.1888870501924766e-14
thermal_dense_skin,thermal_skin_u_mid,0.08,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8865038057412358,6.707164154556074,0.08686363395142263,0.040024196064378494,1.9929975804884812,0.2452446922972107,0.09413296101862656,1.2644417286809631e+42,1.264441728680963e-12,4.3805302669824907e-13,8.730386223352664e-13,1.0743017974247392e-13,1.0983400347304722e-13,2.9380935584652913e-12,1.1902564395624988e-13,1.9062284239449617e-14,3.1545979421258924e-14
thermal_dense_skin,thermal_skin_u_mid,0.09,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8866775041317756,6.704414130547833,0.08682279408485377,0.04000537826051199,1.994980397778983,0.24544313148772526,0.09413629608739685,1.2512861023918967e+42,1.2512861023918965e-12,4.334693087817737e-13,8.647627740584437e-13,1.0639206455121826e-13,1.0864015560921088e-13,2.9061577589553252e-12,1.1779143902480835e-13,1.885508549771647e-14,3.120308834059308e-14
thermal_dense_skin,thermal_skin_u_mid,0.1,10.0,-1.0,0.2,4.0,-2.5,0.2,2.886854915327977,6.701605324735839,0.08678108633879619,0.03998616056341931,1.997005597818326,0.24564581231886498,0.09413970202901815,1.2381304761028303e+42,1.2381304761028302e-12,4.288855908652983e-13,8.564869257816211e-13,1.0535394935996259e-13,1.0744630774537455e-13,2.87422195944536e-12,1.1655723409336682e-13,1.864788675598333e-14,3.0860197259927235e-14
thermal_dense_skin,thermal_skin_u_mid,0.11,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8870361596577574,6.698735832066937,0.08673848275145572,0.03996653008913187,1.9990745541844566,0.24585287225750457,0.09414318112690898,1.2249748498137638e+42,1.2249748498137638e-12,4.2430187294882305e-13,8.482110775047984e-13,1.0431583416870693e-13,1.0625245988153821e-13,2.842286159935394e-12,1.1532302916192529e-13,1.8440688014250186e-14,3.051730617926139e-14
thermal_dense_skin,thermal_skin_u_mid,0.12,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8872213627054144,6.695803664268073,0.08669495414681441,0.03994647339420261,2.0011887004583873,0.2460644547755902,0.0941467357636439,1.2118192235246973e+42,1.2118192235246973e-12,4.197181550323477e-13,8.399352292279757e-13,1.0327771897745127e-13,1.0505861201770188e-13,2.810350360425429e-12,1.1408882423048378e-13,1.8233489272517043e-14,3.017441509859554e-14
thermal_dense_skin,thermal_skin_u_mid,0.13,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8874106556018133,6.692806745251904,0.08665047006799857,0.039925976445004036,2.0033495335368197,0.24628070968166507,0.09415036842639471,1.1986635972356308e+42,1.1986635972356308e-12,4.1513443711587235e-13,8.316593809511531e-13,1.0223960378619561e-13,1.0386476415386553e-13,2.7784145609154627e-12,1.1285461929904224e-13,1.8026290530783898e-14,2.98315240179297e-14
thermal_dense_skin,thermal_skin_u_mid,0.14,10.0,-1.0,0.2,4.0,-2.5,0.2,2.887604175334022,6.689742906214671,0.0866049987062103,0.03990502458498186,2.0055586171666846,0.24650179347460413,0.09415408171273437,1.1855079709465643e+42,1.1855079709465643e-12,4.10550719199397e-13,8.233835326743304e-13,1.0120148859493995e-13,1.026709162900292e-13,2.7464787614054974e-12,1.1162041436760073e-13,1.781909178905076e-14,2.948863293726385e-14
thermal_dense_skin,thermal_skin_u_mid,0.15,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8878020650759146,6.6866098804019405,0.08655850682487383,0.039883602499704005,2.0078175857191223,0.2467278697213117,0.09415787833683097,1.1723523446574979e+42,1.1723523446574978e-12,4.059670012829217e-13,8.151076843975077e-13,1.0016337340368429e-13,1.0147706842619286e-13,2.7145429618955317e-12,1.103862094361592e-13,1.7611893047317616e-14,2.914574185659801e-14
thermal_dense_skin,thermal_skin_u_mid,0.16,10.0,-1.0,0.2,4.0,-2.5,0.2,2.88800447454144,6.683405297515733,0.08651095967861698,0.03986169417952951,2.01012814822206,0.2469591094602995,0.09416176113606413,1.1591967183684318e+42,1.1591967183684317e-12,4.0138328336644634e-13,8.068318361206851e-13,9.912525821242863e-14,1.0028322056235653e-13,2.6826071623855663e-12,1.0915200450471767e-13,1.740469430558447e-14,2.8802850775932156e-14
thermal_dense_skin,thermal_skin_u_mid,0.17,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8882115603623553,6.680126677733977,0.08646232092667239,0.03983928287970655,2.0124920926722774,0.2471956916332357,0.09416573307809688,1.1460410920793653e+42,1.1460410920793652e-12,3.9679956544997096e-13,7.985559878438624e-13,9.808714302117296e-14,9.908937269852017e-14,2.6506713628756002e-12,1.0791779957327615e-13,1.719749556385133e-14,2.8459959695266314e-14
thermal_dense_skin,thermal_skin_u_mid,0.18,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8884234864924703,6.676771425310632,0.08641255254024477,0.039816351077689785,2.0149112906498483,0.24743780354675549,0.09416979726843998,1.1328854657902988e+42,1.1328854657902987e-12,3.922158475334957e-13,7.902801395670399e-13,9.704902782991731e-14,9.789552483468386e-14,2.6187355633656353e-12,1.0668359464183463e-13,1.6990296822118188e-14,2.8117068614600473e-14
thermal_dense_skin,thermal_skin_u_mid,0.19,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8886404246405553,6.673336821721723,0.08636161470334835,0.03979288042744941,2.0173877022599638,0.2476856413670358,0.09417395695854995,1.1197298395012325e+42,1.1197298395012325e-12,3.8763212961702037e-13,7.820042912902171e-13,9.601091263866165e-14,9.670167697084753e-14,2.5867997638556696e-12,1.0544938971039311e-13,1.6783098080385046e-14,2.7774177533934625e-14
thermal_dense_skin,thermal_skin_u_mid,0.2,10.0,-1.0,0.2,4.0,-2.5,0.2,2.888862554734335,6.669820018319289,0.08630946570657096,0.03976885171052064,2.019923381429579,0.24793941064988065,0.09417821555450451,1.106574213212166e+42,1.106574213212166e-12,3.8304841170054504e-13,7.737284430133944e-13,9.497279744740599e-14,9.550782910701117e-14,2.554863964345704e-12,1.0421518477895159e-13,1.65758993386519e-14,2.743128645326878e-14
thermal_dense_skin,thermal_skin_u_mid,0.21,10.0,-1.0,0.2,4.0,-2.5,0.2,2.889090065418207,6.666218028451491,0.08625606183316872,0.03974424478351953,2.022520481588952,0.24819932690932617,0.09418257662630419,1.0934185869230995e+42,1.0934185869230995e-12,3.7846469378406967e-13,7.654525947365718e-13,9.393468225615033e-14,9.431398124317484e-14,2.522928164835738e-12,1.0298097984751006e-13,1.636870059691876e-14,2.7088395372602933e-14
thermal_dense_skin,thermal_skin_u_mid,0.22,10.0,-1.0,0.2,4.0,-2.5,0.2,2.88932315458756,6.66252771900309,0.08620135723683794,0.03971903852182391,2.0251812617711114,0.24846561622807178,0.09418704391785387,1.0802629606340333e+42,1.0802629606340332e-12,3.7388097586759435e-13,7.571767464597491e-13,9.289656706489467e-14,9.31201333793385e-14,2.4909923653257728e-12,1.0174677491606853e-13,1.6161501855185618e-14,2.674550429193709e-14
thermal_dense_skin,thermal_skin_u_mid,0.23,10.0,-1.0,0.2,4.0,-2.5,0.2,2.889562029962896,6.658745801305931,0.08614530381044586,0.03969321075908835,2.0279080931655673,0.24873851591337182,0.0941916213576825,1.0671073343449668e+42,1.0671073343449667e-12,3.6929725795111903e-13,7.489008981829264e-13,9.1858451873639e-14,9.192628551550217e-14,2.459056565815807e-12,1.00512569984627e-13,1.5954303113452476e-14,2.640261321127124e-14
thermal_dense_skin,thermal_skin_u_mid,0.24,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8898069097072367,6.6548688213639995,0.08608785104492994,0.0396667382222292,2.030703466166221,0.24901827520238604,0.09419631307046555,1.0539517080559003e+42,1.0539517080559002e-12,3.647135400346437e-13,7.406250499061038e-13,9.082033668238334e-14,9.073243765166582e-14,2.4271207663058413e-12,9.927836505318549e-14,1.5747104371719333e-14,2.6059722130605396e-14
thermal_dense_skin,thermal_skin_u_mid,0.25,10.0,-1.0,0.2,4.0,-2.5,0.2,2.890058023090685,6.650893149331995,0.08602894587749663,0.03963959646147895,2.0335699979575073,0.24930515602139638,0.09420112338942152,1.0407960817668339e+42,1.0407960817668337e-12,3.6012982211816833e-13,7.323492016292811e-13,8.978222149112768e-14,8.953858978782949e-14,2.3951849667958756e-12,9.804416012174396e-14,1.5539905629986188e-14,2.571683104993955e-14
thermal_dense_skin,thermal_skin_u_mid,0.26,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8903156112063906,6.646814968180032,0.08596853252815957,0.03961175977506797,2.036510440687345,0.24959943380375102,0.09420605686966058,1.0276404554777674e+42,1.0276404554777672e-12,3.5554610420169296e-13,7.240733533524585e-13,8.874410629987202e-14,8.834474192399315e-14,2.3632491672859103e-12,9.680995519030244e-14,1.5332706888253048e-14,2.53739399692737e-14
thermal_dense_skin,thermal_skin_u_mid,0.27,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8905799277426167,6.642630261470097,0.08590655232355986,0.039583201128046024,2.0395276902805377,0.24990139837190437,0.09421111830257169,1.0144848291887009e+42,1.0144848291887007e-12,3.5096238628521763e-13,7.157975050756358e-13,8.770599110861636e-14,8.71508940601568e-14,2.331313367775944e-12,9.557575025886091e-14,1.5125508146519903e-14,2.5031048888607857e-14
thermal_dense_skin,thermal_skin_u_mid,0.28,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8908512398161172,6.638334800161954,0.08584294350689795,0.039553892064704534,2.0426247959519577,0.25021135488949103,0.09421631273134401,1.0013292028996345e+42,1.0013292028996345e-12,3.463786683687423e-13,7.075216567988131e-13,8.66678759173607e-14,8.595704619632048e-14,2.299377568265979e-12,9.434154532741938e-14,1.491830940478676e-14,2.468815780794201e-14
thermal_dense_skin,thermal_skin_u_mid,0.29,10.0,-1.0,0.2,4.0,-2.5,0.2,2.891129828872561,6.633924128357392,0.08577764103268334,0.039523802614003324,2.0458049704852,0.2505296248900072,0.09422164546772814,9.881735766105682e+41,9.881735766105682e-13,3.41794950452267e-13,6.992458085219905e-13,8.562976072610504e-14,8.476319833248414e-14,2.267441768756013e-12,9.310734039597785e-14,1.471111066305362e-14,2.4345266727276165e-14
thermal_dense_skin,thermal_skin_u_mid,0.3,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8914159916604003,6.629393547881804,0.08571057634486802,0.039492901187340966,2.049071601349543,0.25085654738938984,0.09422712211015413,9.750179503215017e+41,9.750179503215017e-13,3.372112325357916e-13,6.909699602451678e-13,8.459164553484937e-14,8.356935046864781e-14,2.2355059692460478e-12,9.187313546453633e-14,1.4503911921320475e-14,2.4002375646610317e-14
thermal_dense_skin,thermal_skin_u_mid,0.31,10.0,-1.0,0.2,4.0,-2.5,0.2,2.891710041285256,6.624738101590939,0.08564167713677248,0.039461154467935966,2.052428262736085,0.251192480090586,0.09423274856333634,9.618623240324352e+41,9.618623240324352e-13,3.326275146193163e-13,6.826941119683451e-13,8.355353034359371e-14,8.237550260481145e-14,2.2035701697360817e-12,9.063893053309482e-14,1.4296713179587332e-14,2.3659484565944472e-14
thermal_dense_skin,thermal_skin_u_mid,0.32,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8920123083527054,6.619952555278145,0.08557086709103774,0.03942852729100412,2.0558787286029534,0.25153780068910975,0.09423853105950965,9.487066977433687e+41,9.487066977433687e-13,3.2804379670284097e-13,6.744182636915224e-13,8.251541515233805e-14,8.118165474097512e-14,2.1716343702261163e-12,8.940472560165329e-14,1.4089514437854188e-14,2.3316593485278625e-14
thermal_dense_skin,thermal_skin_u_mid,0.33,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8923231422082285,6.61503137804325,0.08549806559763622,0.03939498251382644,2.059426986829692,0.2518929082896049,0.0942444761814572,9.355510714543022e+41,9.355510714543022e-13,3.2346007878636565e-13,6.661424154146997e-13,8.147729996108239e-14,7.998780687713878e-14,2.1396985707161506e-12,8.817052067021176e-14,1.3882315696121047e-14,2.297370240461278e-14
thermal_dense_skin,thermal_skin_u_mid,0.34,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8926429122841024,6.609968720968333,0.08542318744775185,0.03936048087469803,2.0630772545924265,0.2522582249445828,0.09425059088750884,9.223954451652359e+41,9.223954451652357e-13,3.1887636086989027e-13,6.57866567137877e-13,8.043918476982673e-14,7.879395901330244e-14,2.1077627712061853e-12,8.693631573877023e-14,1.3675116954387905e-14,2.2630811323946933e-14
thermal_dense_skin,thermal_skin_u_mid,0.35000000000000003,10.0,-1.0,0.2,4.0,-2.5,0.2,2.892972009564153,6.6047583939274785,0.08534614250108481,0.03932498083963202,2.0668339950844414,0.2526341973278072,0.09425688253870962,9.092398188761695e+41,9.092398188761694e-13,3.142926429534149e-13,6.495907188610544e-13,7.940106957857107e-14,7.76001111494661e-14,2.075826971696219e-12,8.570211080732871e-14,1.3467918212654762e-14,2.2287920243281088e-14
thermal_dense_skin,thermal_skin_u_mid,0.36,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8933108481785768,6.599393840337261,0.08526683532385018,0.03928843843555997,2.0707019357215515,0.2530212985562779,0.09426335892838167,8.960841925871032e+41,8.960841925871032e-13,3.097089250369397e-13,6.413148705842318e-13,7.836295438731541e-14,7.640626328562978e-14,2.0438911721862542e-12,8.446790587588719e-14,1.3260719470921621e-14,2.1945029162615247e-14
thermal_dense_skin,thermal_skin_u_mid,0.37,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8936598671425204,6.5938681096313445,0.08518516479441343,0.03925080706862042,2.0746860879884093,0.2534200301764373,0.09427002831432882,8.829285662980369e+41,8.829285662980368e-13,3.051252071204643e-13,6.330390223074092e-13,7.732483919605975e-14,7.521241542179345e-14,2.0119553726762885e-12,8.323370094444567e-14,1.3053520729188477e-14,2.16021380819494e-14
thermal_dense_skin,thermal_skin_u_mid,0.38,10.0,-1.0,0.2,4.0,-2.5,0.2,2.894019532253739,6.5881738272162735,0.08510102367313671,0.03921203732595676,2.078791769100924,0.25383092433213233,0.09427689945396377,8.697729400089704e+41,8.697729400089703e-13,3.00541489203989e-13,6.247631740305865e-13,7.628672400480409e-14,7.40185675579571e-14,1.9800195731663224e-12,8.199949601300414e-14,1.2846321987455335e-14,2.1259247001283555e-14
thermal_dense_skin,thermal_skin_u_mid,0.39,10.0,-1.0,0.2,4.0,-2.5,0.2,2.894390338166614,6.582303161635365,0.08501429813258822,0.0391720767592515,2.083024625681702,0.2542545461340388,0.09428398164267222,8.56617313719904e+41,8.566173137199039e-13,2.959577712875136e-13,6.164873257537638e-13,7.524860881354843e-14,7.282471969412077e-14,1.948083773656357e-12,8.076529108156262e-14,1.2639123245722192e-14,2.0916355920617707e-14
thermal_dense_skin,thermal_skin_u_mid,0.4,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8947728106619217,6.576247788633229,0.08492486724378699,0.03913086964800319,2.0873906596701635,0.25469149625273074,0.09429128475576731,8.434616874308375e+41,8.434616874308374e-13,2.9137405337103834e-13,6.082114774769412e-13,7.421049362229277e-14,7.163087183028443e-14,1.9161479741463913e-12,7.95310861501211e-14,1.2431924503989051e-14,2.0573464839951862e-14
thermal_dense_skin,thermal_skin_u_mid,0.41000000000000003,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8951675091342777,6.569998851774233,0.08483260241360721,0.039088356740298834,2.091896256717368,0.2551424137604178,0.09429881929443211,8.30306061141771e+41,8.30306061141771e-13,2.8679033545456296e-13,5.999356292001185e-13,7.317237843103711e-14,7.04370239664481e-14,1.884212174636426e-12,7.829688121867957e-14,1.2224725762255907e-14,2.0230573759286015e-14
thermal_dense_skin,thermal_skin_u_mid,0.42,10.0,-1.0,0.2,4.0,-2.5,0.2,2.895575029321979,6.563546919223006,0.08473736676783777,0.03904447496854604,2.096548217348033,0.2556079792496218,0.09430659643610052,8.171504348527047e+41,8.171504348527046e-13,2.8220661753808764e-13,5.916597809232959e-13,7.213426323978147e-14,6.924317610261176e-14,1.8522763751264603e-12,7.706267628723806e-14,1.2017527020522766e-14,1.9887682678620173e-14
thermal_dense_skin,thermal_skin_u_mid,0.43,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8959960063072874,6.55688193624351,0.08463901447367263,0.0389991571372965,2.1013537912095854,0.25608891826080155,0.09431462808978389,8.039948085636384e+41,8.039948085636382e-13,2.776228996216123e-13,5.833839326464733e-13,7.10961480485258e-14,6.804932823877543e-14,1.820340575616495e-12,7.582847135579653e-14,1.1810328278789624e-14,1.9544791597954326e-14
thermal_dense_skin,thermal_skin_u_mid,0.44,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8964311178189153,6.549993172913475,0.08453738999457856,0.03895233157991121,2.1063207147709906,0.25658600505523,0.09432292695692028,7.908391822745719e+41,7.908391822745719e-13,2.73039181705137e-13,5.751080843696506e-13,7.005803285727014e-14,6.685548037493909e-14,1.7884047761065292e-12,7.4594266424355e-14,1.1603129537056481e-14,1.920190051728848e-14
thermal_dense_skin,thermal_skin_u_mid,0.45,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8968810878728375,6.542869166482388,0.08443232726953347,0.03890392178037756,2.111457252883703,0.25710006677438896,0.09433150659839948,7.776835559855054e+41,7.776835559855054e-13,2.6845546378866167e-13,5.668322360928279e-13,6.901991766601448e-14,6.566163251110274e-14,1.7564689765965637e-12,7.336006149291347e-14,1.1395930795323337e-14,1.8859009436622634e-14
thermal_dense_skin,thermal_skin_u_mid,0.46,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8973466907925776,6.535497657721657,0.08432364880752465,0.038853845956081025,2.1167722446743418,0.2576319880328821,0.09434038150850815,7.64527929696439e+41,7.64527929696439e-13,2.638717458721863e-13,5.585563878160052e-13,6.798180247475882e-14,6.446778464726642e-14,1.724533177086598e-12,7.212585656147196e-14,1.1188732053590195e-14,1.851611835595679e-14
thermal_dense_skin,thermal_skin_u_mid,0.47000000000000003,10.0,-1.0,0.2,4.0,-2.5,0.2,2.897828755655909,6.527865520523552,0.08421116468692187,0.038802016596745814,2.122275154305142,0.2581827159985104,0.09434956719664314,7.513723034073726e+41,7.513723034073725e-13,2.59288027955711e-13,5.502805395391825e-13,6.694368728350316e-14,6.327393678343007e-14,1.6925973775766324e-12,7.089165163003043e-14,1.0981533311857054e-14,1.8173227275290945e-14
thermal_dense_skin,thermal_skin_u_mid,0.48,10.0,-1.0,0.2,4.0,-2.5,0.2,2.898328171221713,6.519958683898407,0.08409467144785843,0.03874833995407671,2.127976127215387,0.2587532660208818,0.09435908027776194,7.382166771183062e+41,7.382166771183061e-13,2.5470431003923565e-13,5.420046912623599e-13,6.59055720922475e-14,6.208008891959374e-14,1.6606615780666667e-12,6.965744669858891e-14,1.0774334570123911e-14,1.7830336194625097e-14
thermal_dense_skin,thermal_skin_u_mid,0.49,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8988458913985635,6.511762045394947,0.08397395086403119,0.03869271547584094,2.1338860525469276,0.2593447278789208,0.09436893857268007,7.250610508292397e+41,7.250610508292397e-13,2.5012059212276033e-13,5.337288429855372e-13,6.486745690099182e-14,6.088624105575739e-14,1.6287257785567012e-12,6.842324176714738e-14,1.0567135828390767e-14,1.7487445113959253e-14
thermal_dense_skin,thermal_skin_u_mid,0.5,10.0,-1.0,0.2,4.0,-2.5,0.2,2.899382941325848,6.503259374822907,0.083848768578322,0.03863503517720272,2.1400166325619234,0.2599582727281552,0.09437916121948911,7.119054245401732e+41,7.119054245401732e-13,2.4553687420628496e-13,5.254529947087145e-13,6.382934170973617e-14,5.969239319192106e-14,1.5967899790467355e-12,6.718903683570585e-14,1.0359937086657625e-14,1.7144554033293405e-14
thermal_dense_skin,thermal_skin_u_mid,0.51,10.0,-1.0,0.2,4.0,-2.5,0.2,2.8999404241489835,6.494433206986593,0.08371887258429282,0.038575182941041154,2.146380459983891,0.2605951608409625,0.09438976879756096,6.987497982511067e+41,6.987497982511067e-13,2.409531562898096e-13,5.171771464318919e-13,6.27912265184805e-14,5.849854532808472e-14,1.5648541795367697e-12,6.595483190426433e-14,1.0152738344924482e-14,1.680166295262756e-14
thermal_dense_skin,thermal_skin_u_mid,0.52,10.0,-1.0,0.2,4.0,-2.5,0.2,2.900519528582951,6.485264721937667,0.08358399153285276,0.038513033737712386,2.1529911043376253,0.26125675024741885,0.09440078346582885,6.855941719620404e+41,6.855941719620404e-13,2.3636943837333426e-13,5.089012981550692e-13,6.175311132722485e-14,5.730469746424838e-14,1.5329183800268042e-12,6.47206269728228e-14,9.945539603191338e-15,1.6458771871961713e-14
